Kullanıcı Adı,Puan (Yıldız),Yorum Metni,Tarih (Metin),Tarih (Yaklaşık),Beğeni,İşletme Yanıtı,Kullanıcı Yorum Sayısı,Yorum ID
Yasemin Baklaya,5.0,The Hotel us really great the personel is really nice and polite even when you speak a diffrent language youll always find someone who can help! We've been visiting this hotel for 6 years and it never gets boring. Thank you to Guest Relations for helping us during our vacation!,a week ago,2026-07-28,,"Dear Guest,

First of all, we would like to thank you for choosing our hotel and for taking your valuable time to evaluate it.

All your comments are important to us as Adora Hotel & Resort Your evaluation will encourage us to improve and become better. As a facility, we are trying to provide perfect service to our valued guests.

We express our pleasure to welcome you and wish you a healthy and peaceful year with your loved ones.

Kind regards,

Adora Hotel & Resort",1 review,Ci9DQUlRQUNvZENodHljRjlvT2tFMmVteEtibXd4VkdWa09GVm9ORVZ1UVcxV2JIYxAB
Demet Kocak,5.0,"This is our 6th visit to Adora Resort Hotel. It's become like our home. The friendly staff, the exceptional attention from customer service, and especially the solution-oriented approach of Ms. Damla and Ms. Elif made us feel right at home. We extend our endless thanks to the entire management and staff. See you next year! 👌😊",a week ago,2026-07-28,,"Dear Guest,

First of all, thank you for choosing our hotel for your holiday and for taking the time to write your review.

All your comments are important to us at Adora Hotel & Resort. They encourage us to improve and become better. We strive to provide you, our valued guests, with impeccable service.

We are delighted to have hosted you and wish you a healthy and peaceful year with your loved ones.

Sincerely,

The Adora Hotel & Resort Family",3 reviews,Ci9DQUlRQUNvZENodHljRjlvT21WdU5XcEpRbmx6TTJWb1dUTldSR3N0TWs5UGFFRRAB
Ari 97,5.0,"Clean rooms, great location, delicious food. We especially enjoyed the Sherazat Restaurant! We'd definitely come back!",a week ago,2026-07-28,,,3 reviews,Ci9DQUlRQUNvZENodHljRjlvT2xGaFVWUTFOVEpCYWtab1dHcHNXVmhHVkZKa05IYxAB
Александр Горлатов,5.0,"I have no complaints about the hotel. Everything was excellent, even exceeding expectations.
Check-in was quick – we arrived at 9:00 AM, were sent straight to breakfast, and were given a room by 10:00 AM. Initially, they gave us a bungalow on the first floor, but we asked for a room on the second floor – and they found one quickly.
The food was very good. Simple and basic breakfasts (everything you need), lunch and dinner with grilled food (always a wide selection of meat, chicken, and fish), and excellent desserts and ice cream.
The drinks were also excellent. It's clear that the drinks on the beach are quicker and not as tasty as those in the lobby. However, basic drinks and cocktails are available. Mostly local, but I had no particular complaints about the quality. Advice: it's better to choose simple drinks, otherwise they start adding sugar syrups and you can't tell the taste or calorie count. :)
The beach is clean, and the sun loungers on the right side seem newer. There's plenty of space for everyone. The pools are also very neat and clean, and the chlorine wasn't an eyesore. Towels are always available; change them as often as needed daily.
Children's slides - there aren't many, but they were enough for my child; he went down on his own a couple of times. For me, the seams are a bit of a letdown. :)
We went to the A la Carte restaurant on the top floor of the hotel once. The service and food were excellent, the view was wonderful, and the staff was attentive. We loved it.
The rooms are small, but everything is new. We stayed in a bungalow. Maybe I didn't have enough light; they were a bit dark.
As for entertainment, there's a kids' club, and they do a lot of activities for the kids. I don't know, maybe our body clocks weren't aligned, but when their peak activity started (at 11), we were already in our room by 12.
When it's 104 degrees outside, it seems better to spend that time under the air conditioning.
There's nothing near the hotel. But Land of Legends is 10 minutes away. Roundtrip is $40. No other options. They only charge one fee. A car never showed up when we ordered it through any of the apps. Apparently, it's their local monopoly. :)
Overall, we were happy with the hotel and our stay.
I recommend it.
Even at 104 degrees in July, it's still comfortable. :)",a week ago,2026-07-28,,,1 review,Ci9DQUlRQUNvZENodHljRjlvT2tWRlJtSlZUa1JuUlZOaVZHOVBWMVZaYzBGdVYwRRAB
Alpaslan EKİN,5.0,"This was our second visit to the hotel.
While we generally liked it, we found some services to be slightly less impressive compared to last year.
For example, the weekly Turkish Day event wasn't as well-organized as last year, neither in terms of food nor activities.
The döner kebab tasted terrible.
Some bar and dining areas had foreign staff who didn't speak any Turkish, making communication very difficult.
The electric scooters circulating in the hotel square in the evenings were very disturbing and dangerous. Despite these criticisms, it's still a nice hotel. We might visit again.",Edited a week ago,2026-07-28,,"Dear Guest,

First of all, thank you for choosing our hotel for your holiday and for taking the time to review us.

All your comments are important to the Adora Resort Hotels family. They will encourage us to improve and become even better. We strive to provide our valued guests with impeccable service.
We are delighted to welcome you and wish you and your loved ones a healthy and peaceful year.

Sincerely,

Adora Resort Hotels Family.",1 review,Ci9DQUlRQUNvZENodHljRjlvT2pGclUxZFBkRzV2V1hkM05USnNkRVUwYXpSVk5uYxAB
mustafa guralev,5.0,"Adora Resort is very beautiful and I was very pleased. Especially in terms of interpersonal skills, Mr. Umut was a wonderful person, he helped us with everything, he was like a savior to us, he's an excellent person. Mr. Cihangir was very good, his attention and care were great. Ms. Pakize, who was in charge of room 3703 cleaning, did a great job cleaning and organizing. Thank you very much to Adora. Mr. Umut took special care of us in everything, I thank him very much. Thank you to Adora Resort for choosing such special staff.",Edited a week ago,2026-07-28,,"Dear Mr. Mustafa,

First of all, thank you for choosing our hotel for your holiday and for taking the time to provide your feedback.

All your comments are important to us at Adora Resort Hotels. They encourage us to improve and strive to be better. We are committed to providing impeccable service to our valued guests. We are delighted to have hosted you and wish you a healthy and peaceful year with your loved ones.

Sincerely,

The Adora Resort Hotels Family.",1 review,Ci9DQUlRQUNvZENodHljRjlvT2t4cE0zaGFUMVl0YlZGNVpYZGhkMVJ4WW13M1RuYxAB
Nebahat Karabulut,5.0,,a week ago,2026-07-28,,"Dear Guest,

First of all, thank you for choosing our hotel for your holiday and for taking the time to write your review.

All your comments are important to us at Adora Hotel & Resort. They encourage us to improve and become better. We strive to provide you, our valued guests, with impeccable service.

We are delighted to have hosted you and wish you a healthy and peaceful year with your loved ones.

Sincerely,

The Adora Hotel & Resort Family",11 photos,Ci9DQUlRQUNvZENodHljRjlvT2twcVZGRjBhbE0xYlRKbVNqaGtRM1pDZDFGa2NtYxAB
Osman Türkmen,5.0,"This was our first time at Adora Hotel, the food and atmosphere were very nice, the cleanliness was excellent, the staff were friendly, you can find everything you need for a good holiday, many thanks to Ms. Damla from guest relations for her attention.",a week ago,2026-07-28,,"Dear Guest,

First of all, thank you for choosing our hotel for your holiday and for taking the time to write your review.

All your comments are important to us at Adora Hotel & Resort. They encourage us to improve and become better. We strive to provide you, our valued guests, with impeccable service.

We are delighted to have hosted you and wish you a healthy and peaceful year with your loved ones.

Sincerely,

The Adora Hotel & Resort Family",2 reviews · 2 photos,Ci9DQUlRQUNvZENodHljRjlvT2poRFpqYzVhREpPUWtrMlMwVk5hWGN5T0VwdVVrRRAB
erhan karadag,5.0,"Thank you for your interest and attention. We had a wonderful and trouble-free holiday as a family...
We would also like to thank Mr. Dogu from the Guest Relations Department for his interest and attention.",a week ago,2026-07-28,,"Dear Guest,

First of all, thank you for choosing our hotel for your holiday and for taking the time to write your review.

All your comments are important to us at Adora Hotel & Resort. They encourage us to improve and become better. We strive to provide you, our valued guests, with impeccable service.

We are delighted to have hosted you and wish you a healthy and peaceful year with your loved ones.

Sincerely,

The Adora Hotel & Resort Family",3 reviews · 2 photos,Ci9DQUlRQUNvZENodHljRjlvT25OYVN6ZFRkRmhyYkROeVpWcHJWMVZsTlZWRmVFRRAB
AliBerk Aloğlu,5.0,"This has been our first time here for four years, and we always leave satisfied. The food is varied and delicious. The bars are adequate, and the staff are high-quality. This year, for the first time, we stayed in the club rooms, and unfortunately, the cooling system was very poor. However, Ms. Damla promptly helped us with this issue, and we thank her for her attentiveness and helpfulness.",a week ago,2026-07-28,,"Dear Guest,

First of all, thank you for choosing our hotel for your holiday and for taking the time to write your review.

All your comments are important to us at Adora Hotel & Resort. They encourage us to improve and become better. We strive to provide you, our valued guests, with impeccable service.

We are delighted to have hosted you and wish you a healthy and peaceful year with your loved ones.

Sincerely,

The Adora Hotel & Resort Family",1 review,Ci9DQUlRQUNvZENodHljRjlvT2pGT1UwSk9YMWRKY1ZwWFNrVXlOVFZ5UkY5UFRHYxAB
Kiara,5.0,"A very beautiful place, a bit secluded and not quite close to the city, but still very lovely. The staff are super friendly and provide wonderful service; they even remember what you like to order. Best guy Dogu :)",a week ago,2026-07-28,,"Dear Guest,

First of all, we would like to thank you for choosing our establishment for your vacation, for your valuable time, and for your review.

We always strive to provide our valued guests with excellent service.

We would be delighted to welcome you back again and wish you a healthy and peaceful year with your family.

Sincerely,

Adora Hotel & Resort",1 review,Ci9DQUlRQUNvZENodHljRjlvT25OWVdWbEpObXRsUXpkak5tTnVVMWxzV1hoMWNsRRAB
Erkan Karahan,5.0,"We were very pleased as a family. The hotel was very clean, the food variety was extensive and delicious, and Mr. Dogu from customer service was very attentive.",Edited a week ago,2026-07-28,,"Dear Guest,

First of all, thank you for choosing our hotel for your holiday and for taking the time to write your review.

All your comments are important to us at Adora Hotel & Resort. They encourage us to improve and become better. We strive to provide you, our valued guests, with impeccable service.

We are delighted to have hosted you and wish you a healthy and peaceful year with your loved ones.

Sincerely,

The Adora Hotel & Resort Family",4 reviews,Ci9DQUlRQUNvZENodHljRjlvT2twcFpVMUtaa1JDTkRCc1FteHBOV2h1VlRSS1dIYxAB
Sedef Ekiz,5.0,"Guest relations are excellent, and they go above and beyond. It's a hotel we've been coming to for years and have always been satisfied with. The aquapark is great fun, and the food is very varied. Kudos to everyone involved! 🌸🌸",a week ago,2026-07-28,,"Dear Guest,

First of all, thank you for choosing our hotel for your holiday and for taking the time to write your review.

All your comments are important to us at Adora Hotel & Resort. They encourage us to improve and become better. We strive to provide you, our valued guests, with impeccable service.

We are delighted to have hosted you and wish you a healthy and peaceful year with your loved ones.

Sincerely,

The Adora Hotel & Resort Family",3 reviews,Ci9DQUlRQUNvZENodHljRjlvT21GSGQxaDJUVFZzTkVoSUxVODVVMVprUkcxR01HYxAB
